"x","y","marks"
1342,240,"1"
1342,418,"1"
1343,1186,"2"
1343,3788,"0"
1343,2121,"4"
1343,2203,"4"
1343,3839,"1"
1343,5766,"0"
1343,5683,"0"
1343,3251,"0"
1343,3389,"1"
1343,3282,"1"
1344,5360,"1"
1344,5498,"1"
1344,2795,"0"
1344,2599,"4"
1344,2024,"1"
1345,6466,"1"
1345,2835,"4"
1345,2411,"4"
1345,5857,"1"
1345,4781,"4"
1345,4871,"0"
1345,3300,"0"
1345,5552,"0"
1345,6125,"2"
1345,5525,"3"
1345,5822,"4"
1345,2437,"3"
1346,4379,"1"
1346,4460,"1"
1346,2311,"3"
1346,3871,"1"
1346,3937,"1"
1346,3801,"0"
1346,3468,"0"
1346,3539,"3"
1346,2006,"4"
1346,5954,"1"
1346,3159,"4"
1347,3771,"1"
1347,5184,"3"
1347,1671,"1"
1347,5661,"4"
1348,2174,"4"
1348,3594,"4"
1348,950,"2"
1348,6038,"0"
1348,2254,"1"
1348,6543,"1"
1348,386,"1"
1349,1211,"2"
1349,3499,"1"
1349,987,"2"
1349,5225,"1"
1349,2503,"1"
1349,5700,"0"
1349,5736,"4"
1349,3131,"4"
1349,5756,"0"
1350,4891,"1"
1350,4441,"1"
1350,1631,"3"
1350,5103,"1"
1350,1091,"2"
1350,2893,"4"
1350,5904,"1"
1350,5417,"1"
1350,4910,"1"
1350,4843,"1"
1350,405,"1"
1350,3985,"1"
1350,2675,"0"
1350,1733,"1"
1350,2287,"4"
1350,4965,"0"
1350,6508,"4"
1350,5039,"1"
1350,2717,"0"
1351,4119,"1"
1351,3690,"1"
1351,2648,"4"
1351,1492,"2"
1351,2356,"1"
1351,826,"1"
1351,5393,"1"
1351,1945,"3"
1351,2914,"4"
1351,1533,"2"
1351,1069,"2"
1351,6705,"1"
1351,4557,"1"
1352,6173,"2"
1352,6219,"3"
1352,2533,"0"
1352,6467,"1"
1353,1802,"1"
1353,2982,"1"
1353,4683,"1"
1353,2555,"3"
1353,3270,"1"
1353,5579,"0"
1353,6672,"1"
1353,6062,"1"
1353,4289,"4"
1353,2874,"4"
1353,2853,"0"
1353,5626,"0"
1353,3444,"0"
1354,3361,"1"
1354,2376,"1"
1354,1370,"2"
1354,1756,"0"
1354,3812,"1"
1354,654,"1"
1354,5601,"1"
1354,5248,"4"
1354,1142,"3"
1354,3224,"1"
1354,4059,"4"
1355,2764,"0"
1355,1442,"2"
1355,5927,"3"
1355,4658,"4"
1355,3858,"1"
1356,5442,"0"
1356,6323,"2"
1356,1987,"4"
1356,5800,"0"
1356,6429,"3"
1356,5652,"1"
1356,1288,"2"
1356,404,"1"
1356,2936,"0"
1356,5515,"4"
1357,2342,"3"
1357,5984,"3"
1357,2036,"1"
1357,3052,"4"
1357,6404,"1"
1357,3907,"1"
1357,1418,"2"
1357,6074,"2"
1357,1044,"2"
1357,1891,"1"
1357,1122,"3"
1357,4429,"1"
1357,1332,"2"
1357,4997,"3"
1357,1309,"2"
1358,2781,"0"
1358,361,"1"
1358,5469,"0"
1358,3426,"1"
1358,6098,"2"
1358,5787,"0"
1358,2132,"1"
1358,6142,"2"
1358,3923,"1"
1359,1859,"1"
1359,3011,"1"
1359,5302,"1"
1359,1196,"2"
1359,4927,"1"
1359,5717,"0"
1359,5267,"1"
1359,4088,"1"
1359,6192,"2"
1359,6111,"2"
1359,4523,"1"
1360,5491,"1"
1360,4940,"1"
1360,6357,"2"
1360,2828,"1"
1360,2269,"4"
1360,5072,"1"
1360,2213,"0"
1360,5286,"1"
1360,564,"1"
1360,1820,"1"
1361,4919,"0"
1361,3341,"1"
1361,6455,"1"
1361,1022,"2"
1361,1509,"2"
1361,5817,"1"
1362,2805,"1"
1362,5951,"3"
1362,875,"2"
1362,6554,"1"
1362,274,"1"
1362,2418,"1"
1362,2095,"1"
1362,847,"2"
1362,1249,"2"
1362,5326,"1"
1362,3576,"2"
1362,4878,"1"
1363,785,"1"
1363,5845,"0"
1363,3723,"1"
1363,2958,"3"
1363,4039,"1"
1363,4463,"1"
1363,4353,"1"
1363,1176,"2"
1363,3834,"1"
1363,1162,"2"
1363,4865,"1"
1364,3292,"1"
1364,2248,"1"
1364,2469,"0"
1364,3455,"0"
1364,2323,"1"
1364,2612,"1"
1364,6379,"2"
1364,3772,"1"
1364,3085,"3"
1364,2303,"4"
1364,5747,"1"
1364,2445,"3"
1364,2117,"1"
1364,3171,"1"
1365,2190,"4"
1365,2597,"0"
1365,1553,"2"
1365,5127,"1"
1365,897,"2"
1365,6262,"2"
1365,377,"1"
1365,2152,"1"
1365,4494,"1"
1365,6015,"3"
1365,2567,"3"
1365,4106,"1"
1366,3284,"1"
1366,4127,"1"
1366,1285,"3"
1366,5547,"4"
1366,3252,"1"
1366,3410,"1"
1366,460,"1"
1367,1004,"2"
1367,3110,"1"
1367,4384,"3"
1367,1696,"0"
1367,4069,"1"
1367,5373,"4"
1367,6280,"2"
1367,7250,"1"
1368,5771,"1"
1368,5825,"1"
1368,2510,"1"
1368,2487,"0"
1368,4155,"1"
1368,1919,"0"
1368,4901,"0"
1368,2686,"0"
1369,6499,"1"
1369,6479,"1"
1369,5709,"0"
1369,4610,"1"
1369,5653,"0"
1369,603,"2"
1369,2053,"1"
1369,6162,"2"
1369,2641,"4"
1369,5808,"1"
1369,5397,"0"
1370,3064,"4"
1370,6306,"2"
1370,3975,"1"
1370,3926,"3"
1370,3747,"1"
1370,6715,"4"
1370,2976,"1"
1370,4414,"3"
1370,4959,"1"
1370,3487,"4"
1370,1611,"1"
1370,3277,"1"
1370,6342,"2"
1370,2354,"0"
1370,1580,"0"
1370,6652,"1"
1371,4978,"1"
1371,918,"2"
1371,5385,"1"
1371,6053,"1"
1371,206,"1"
1371,5096,"1"
1371,1990,"1"
1371,5449,"1"
1371,3800,"1"
1371,3858,"1"
1372,1785,"1"
1372,3198,"1"
1372,5153,"4"
1372,5190,"1"
1372,3038,"1"
1372,1109,"2"
1372,2625,"1"
1372,4827,"1"
1372,326,"1"
1373,5622,"1"
1373,1085,"1"
1373,1273,"3"
1373,2535,"4"
1374,1833,"0"
1374,3959,"1"
1374,5683,"1"
1374,426,"1"
1374,1299,"2"
1374,5520,"0"
1374,6180,"2"
1375,2336,"1"
1375,4854,"1"
1375,5481,"4"
1375,2782,"0"
1375,2819,"3"
1375,827,"1"
1375,803,"1"
1376,1721,"1"
1376,2897,"1"
1376,5042,"1"
1376,3381,"1"
1376,3322,"1"
1376,5867,"1"
1376,2993,"1"
1376,1486,"2"
1376,2713,"4"
1376,5310,"1"
1376,5895,"1"
1377,6681,"1"
1377,2418,"1"
1377,4435,"3"
1377,1656,"1"
1377,5718,"4"
1377,6402,"1"
1377,1759,"3"
1378,2173,"1"
1378,6702,"1"
1378,2277,"1"
1378,2121,"1"
1378,2928,"0"
1378,4689,"2"
1378,1527,"2"
1378,5589,"0"
1378,6252,"2"
1378,3623,"1"
1378,5413,"3"
1379,1199,"1"
1379,2553,"4"
1379,2022,"1"
1379,6202,"2"
1379,3704,"2"
1379,984,"2"
1379,5940,"3"
1379,361,"1"
1379,4944,"4"
1379,137,"1"
1379,5434,"1"
1379,2665,"4"
1379,5789,"1"
1379,5741,"1"
1380,935,"2"
1380,5807,"0"
1380,5977,"1"
1380,1158,"3"
1380,1875,"4"
1380,2136,"1"
1380,2207,"1"
1380,2155,"1"
1381,3766,"4"
1381,4658,"4"
1381,5817,"0"
1381,2876,"4"
1381,6508,"1"
1381,5705,"4"
1381,1057,"2"
1381,5504,"1"
1381,1437,"2"
1382,2233,"0"
1382,1741,"1"
1382,6551,"1"
1382,4465,"1"
1382,401,"1"
1382,4922,"1"
1382,5611,"0"
1383,3259,"4"
1383,5837,"1"
1383,6133,"2"
1383,6727,"4"
1383,4054,"1"
1383,3218,"1"
1383,4976,"1"
1383,1629,"1"
1383,2839,"1"
1383,1015,"2"
1383,5638,"1"
1383,5084,"1"
1383,3158,"1"
1383,6461,"1"
1383,5391,"1"
1383,5567,"0"
1383,6229,"2"
1383,1899,"4"
1383,2345,"0"
1384,6003,"3"
1384,6032,"1"
1384,959,"2"
1384,3679,"4"
1384,4393,"3"
1384,3717,"1"
1384,2757,"0"
1385,5062,"1"
1385,6102,"1"
1385,2807,"1"
1385,1860,"1"
1385,2072,"4"
1385,1464,"2"
1385,6446,"1"
1385,700,"0"
1386,4873,"1"
1386,3089,"1"
1386,3140,"1"
1386,3589,"1"
1386,2097,"4"
1386,860,"2"
1386,5456,"1"
1387,1814,"0"
1387,4799,"1"
1387,1959,"1"
1387,4898,"1"
1387,1240,"2"
1387,2366,"4"
1387,1083,"2"
1387,4201,"1"
1387,4634,"1"
1387,2391,"0"
1387,4084,"3"
1388,530,"1"
1388,1559,"2"
1388,4962,"1"
1388,5103,"1"
1388,6047,"1"
1388,2794,"0"
1388,2188,"1"
1388,1370,"1"
1388,5023,"1"
1388,4982,"1"
1388,1033,"2"
1388,4501,"0"
1389,3949,"1"
1389,2428,"1"
1389,6694,"1"
1389,4447,"1"
1389,6077,"1"
1389,6418,"1"
1389,1597,"1"
1389,2264,"1"
1389,5721,"4"
1390,4837,"1"
1390,5208,"1"
1390,3015,"1"
1390,6637,"1"
1390,4779,"1"
1390,3854,"1"
1390,221,"1"
1390,4034,"4"
1390,1848,"0"
1390,5488,"1"
1390,4596,"1"
1391,3912,"1"
1391,3791,"3"
1391,2955,"1"
1391,6300,"2"
1391,4756,"0"
1391,2618,"1"
1391,5342,"1"
1391,3191,"1"
1391,1687,"1"
1392,2987,"0"
1392,1785,"0"
1392,6515,"1"
1392,3874,"1"
1392,4950,"1"
1392,2679,"0"
1393,5769,"2"
1393,2698,"4"
1393,3058,"1"
1393,2574,"0"
1393,4359,"1"
1393,3151,"1"
1393,3831,"1"
1393,3409,"4"
1393,2633,"4"
1394,479,"1"
1394,1401,"2"
1394,2475,"0"
1394,2539,"1"
1394,3342,"1"
1394,64,"1"
1394,2454,"3"
1394,774,"1"
1394,5530,"1"
1394,838,"1"
1394,2818,"4"
1395,2315,"4"
1395,3173,"3"
1395,1707,"0"
1395,4408,"1"
1395,2284,"1"
1395,1750,"4"
1395,4669,"1"
1395,4913,"1"
1395,3977,"1"
1395,1926,"0"
1396,6272,"2"
1396,3124,"0"
1396,1308,"2"
1396,6715,"4"
1396,5907,"4"
1396,6563,"4"
1396,3700,"2"
1396,5658,"0"
1397,3731,"1"
1397,5239,"4"
1397,2251,"0"
1397,1003,"2"
1397,1424,"2"
1397,4242,"1"
1397,4425,"1"
1397,1116,"2"
1398,1666,"4"
1398,5467,"4"
1398,2148,"3"
1398,1440,"2"
1398,1540,"2"
1398,6665,"1"
1398,4621,"4"
1398,3289,"1"
1398,4817,"1"
1398,2050,"4"
1398,5047,"1"
1399,6184,"2"
1399,5174,"1"
1399,3777,"1"
1399,1763,"1"
1399,3757,"1"
1399,2649,"4"
1399,3255,"4"
1399,6540,"4"
1399,5856,"1"
1399,910,"2"
1399,330,"1"
1400,2776,"1"
1400,6091,"1"
1400,3809,"1"
1400,2499,"0"
1400,2127,"3"
1400,5079,"1"
1400,6338,"2"
1400,270,"1"
1400,2436,"4"
1400,3931,"1"
1400,5688,"4"
1401,6354,"2"
1401,5291,"4"
1401,1722,"0"
1401,5383,"1"
1401,6688,"1"
1401,5623,"0"
1401,1736,"1"
1401,4469,"1"
1401,4711,"1"
1402,4982,"1"
1402,2666,"4"
1402,1270,"2"
1402,2110,"4"
1402,1889,"1"
1402,2208,"1"
1402,167,"1"
1402,4017,"1"
1402,971,"2"
1402,5740,"3"
1403,2918,"3"
1403,3307,"1"
1403,6109,"1"
1403,2611,"4"
1403,5812,"1"
1403,4961,"1"
1403,5600,"1"
1403,5581,"1"
1404,4928,"0"
1404,1630,"4"
1404,4482,"1"
1404,809,"1"
1404,1515,"2"
1404,5959,"1"
1404,5836,"0"
1405,6608,"1"
1405,1579,"0"
1405,4852,"1"
1405,4898,"1"
1405,6245,"2"
1405,1605,"1"
1405,4737,"1"
1405,4057,"0"
1405,4386,"1"
1406,5641,"0"
1406,4797,"1"
1406,4552,"2"
1406,5037,"1"
1406,1997,"1"
1406,3678,"1"
1406,5935,"1"
1406,6050,"1"
1406,1943,"1"
1407,5983,"1"
1407,5055,"1"
1407,3046,"1"
1407,2555,"3"
1407,1845,"1"
1407,6437,"1"
1407,2977,"1"
1407,4279,"1"
1407,861,"2"
1408,5711,"1"
1408,3088,"0"
1408,380,"1"
1408,5000,"1"
1408,1828,"0"
1408,1241,"2"
1408,5916,"1"
1408,5547,"4"
1408,2277,"3"
1408,2685,"1"
1408,4871,"1"
1409,5727,"1"
1409,2076,"4"
1409,4363,"2"
1409,1914,"4"
1409,5092,"1"
1409,5492,"1"
1409,1218,"2"
1409,3387,"1"
1409,1562,"0"
1409,1142,"2"
1409,3322,"1"
1409,5232,"1"
1409,1068,"2"
1409,2413,"1"
1410,2168,"1"
1410,6710,"1"
1410,1197,"2"
1410,1024,"2"
1410,6497,"1"
1410,5015,"1"
1410,5468,"4"
1410,6177,"2"
1411,2703,"4"
1411,1779,"0"
1411,3147,"1"
1411,4945,"4"
1411,1654,"1"
1411,2590,"1"
1411,6403,"1"
1411,2796,"0"
1411,2738,"4"
1412,4450,"4"
1412,3620,"4"
1412,5564,"1"
1412,1691,"1"
1412,3226,"0"
1412,5444,"1"
1412,3790,"4"
1412,2375,"0"
1412,3848,"1"
1412,2882,"0"
1412,5840,"1"
1412,1866,"1"
1413,4402,"1"
1413,2342,"0"
1413,1814,"1"
1413,6273,"2"
1413,1340,"2"
1413,1284,"3"
1414,2485,"4"
1414,3358,"1"
1414,6641,"1"
1414,882,"2"
1414,4915,"0"
1414,6667,"1"
1414,5335,"1"
1414,1710,"1"
1414,6065,"1"
1415,1371,"2"
1415,2243,"1"
1415,347,"1"
1415,1959,"1"
1415,4577,"1"
1415,5903,"1"
1415,6156,"2"
1415,3944,"1"
1416,5686,"0"
1416,4885,"1"
1416,2531,"4"
1416,1548,"2"
1416,3812,"4"
1416,3875,"1"
1416,3998,"2"
1416,4763,"0"
1416,5505,"4"
1416,5878,"1"
1417,5580,"3"
1417,1594,"1"
1417,4506,"0"
1417,1413,"2"
1417,6087,"0"
1417,1000,"2"
1417,2062,"1"
1417,6128,"2"
1418,1173,"3"
1418,3978,"1"
1418,4238,"1"
1418,5730,"1"
1418,5114,"3"
1418,3715,"4"
1418,2638,"4"
1418,6367,"2"
1418,3183,"1"
1418,526,"1"
1418,4629,"1"
1418,2091,"4"
1418,4423,"3"
1418,3741,"1"
1418,5518,"1"
1418,1316,"2"
1419,3335,"1"
1419,1462,"2"
1419,851,"2"
1419,3262,"1"
1419,1750,"4"
1420,969,"2"
1420,4408,"1"
1420,6466,"1"
1420,1732,"1"
1420,6042,"1"
1420,5356,"1"
1420,3910,"1"
1420,1487,"2"
1420,5851,"4"
1420,6102,"1"
1421,4836,"1"
1421,4490,"0"
1421,5026,"1"
1421,2205,"0"
1421,5050,"1"
1421,3831,"1"
1421,382,"1"
1421,2468,"0"
1421,4808,"1"
1421,2353,"0"
1422,229,"1"
1422,3665,"1"
1422,6565,"1"
1422,420,"1"
1422,5095,"3"
1422,4976,"1"
1422,4275,"1"
1423,5074,"2"
1423,6731,"1"
1423,3758,"0"
1423,5171,"1"
1423,1676,"1"
1423,938,"2"
1423,5308,"1"
1423,5419,"1"
1423,2943,"1"
1423,5585,"3"
1424,3726,"4"
1424,2037,"4"
1424,2309,"3"
1424,4688,"1"
1424,5963,"4"
1424,4029,"1"
1424,5474,"4"
1424,4472,"4"
1424,2661,"0"
1424,4902,"1"
1424,4745,"3"
1424,6421,"1"
1424,2683,"0"
1424,2263,"3"
1425,5786,"2"
1425,4822,"4"
1425,3106,"3"
1425,5531,"4"
1426,1024,"2"
1426,5626,"1"
1426,1656,"4"
1426,710,"1"
1426,6517,"4"
1426,4754,"4"
1426,1356,"2"
1426,4723,"1"
1426,2289,"1"
1426,6176,"2"
1426,5138,"3"
1426,2713,"4"
1427,6699,"1"
1427,1230,"2"
1428,912,"2"
1428,860,"2"
1428,2391,"1"
1428,2552,"0"
1428,4532,"3"
1428,1537,"2"
1428,3687,"3"
1428,6221,"2"
1428,2410,"1"
1429,4605,"1"
1429,1980,"3"
1429,4861,"1"
1429,6681,"1"
1429,3032,"1"
1429,1900,"1"
1429,972,"2"
1429,1610,"1"
1429,6613,"1"
1430,2451,"1"
1430,389,"1"
1430,832,"1"
1430,5380,"0"
1430,3812,"1"
1431,148,"1"
1431,6201,"2"
1431,1855,"1"
1431,3418,"2"
1431,2026,"4"
1431,1386,"2"
1431,5454,"1"
1431,3057,"1"
1431,4931,"1"
1432,1720,"1"
1432,1799,"1"
1432,5902,"1"
1432,5555,"1"
1432,2360,"1"
1432,6029,"1"
1432,5726,"0"
1432,3359,"2"
1432,5840,"1"
1433,5215,"2"
1433,1562,"1"
1433,1952,"0"
1433,5918,"1"
1433,6588,"1"
1433,3522,"1"
1433,5936,"1"
1433,5108,"3"
1433,4881,"1"
1433,3319,"2"
1433,3954,"1"
1433,5710,"1"
1433,4399,"1"
1433,100,"1"
1433,5609,"3"
1433,5689,"1"
1434,3286,"2"
1434,2627,"3"
1434,3080,"3"
1434,2584,"4"
1435,5125,"3"
1435,3970,"0"
1435,3787,"4"
1435,868,"2"
1435,6758,"4"
1435,6077,"1"
1435,6637,"1"
1435,3303,"1"
1435,1701,"3"
1435,2983,"1"
1435,2177,"3"
1435,1104,"2"
1435,4551,"3"
1435,2732,"4"
1435,795,"1"
1436,5870,"1"
1436,4415,"1"
1436,3337,"2"
1436,5017,"2"
1436,5976,"1"
1436,1832,"1"
1436,2126,"1"
1436,5753,"1"
1436,299,"1"
1436,5657,"1"
1437,5516,"1"
1437,1511,"1"
1437,5329,"1"
1437,4242,"2"
1437,6109,"1"
1437,1276,"2"
1437,3726,"1"
1437,4456,"1"
1437,2484,"0"
1437,4262,"2"
1438,6322,"2"
1438,2321,"4"
1438,4434,"4"
1438,4302,"2"
1438,5494,"4"
1438,3939,"2"
1438,6263,"2"
1438,1435,"2"
1438,1683,"1"
1438,976,"2"
1439,4989,"1"
1439,3118,"1"
1439,3911,"1"
1439,3885,"1"
1439,3135,"4"
1439,6504,"4"
1439,6375,"2"
1439,4425,"1"
1440,4953,"1"
1440,4010,"1"
1440,5089,"3"
1440,6051,"1"
1440,3762,"2"
1440,6658,"1"
1440,4738,"3"
1440,4888,"1"
1440,6471,"1"
1440,2428,"1"
1440,3654,"0"
1440,3392,"0"
1440,2601,"1"
1441,1766,"0"
1441,5472,"4"
1441,5958,"4"
1441,1081,"2"
1441,6015,"4"
1441,2688,"1"
1441,2092,"1"
1441,2566,"1"
1441,2299,"1"
1441,1366,"2"
1442,3218,"1"
1442,5807,"3"
1442,1139,"2"
1442,2497,"1"
1442,5884,"1"
1442,2271,"4"
1442,4485,"2"
1442,5607,"1"
1443,3843,"1"
1443,2533,"0"
1443,1655,"4"
1443,4805,"1"
1443,6307,"1"
1443,4756,"1"
1444,2965,"1"
1444,5902,"1"
1444,3986,"1"
1444,4377,"1"
1444,4831,"1"
1444,3922,"2"
1444,3193,"1"
1444,4284,"2"
1444,6560,"1"
1444,6540,"1"
1444,6522,"4"
1445,3369,"2"
1445,1040,"2"
1445,3431,"2"
1445,4338,"2"
1445,2874,"3"
1445,2823,"1"
1445,4719,"1"
1445,2946,"1"
1446,2195,"1"
1446,2757,"1"
1446,4902,"4"
1446,5231,"1"
1446,5581,"3"
1446,2404,"1"
1447,2507,"1"
1447,5607,"1"
1447,1194,"2"
1447,6145,"1"
1447,2376,"1"
1447,6492,"1"
1447,4854,"4"
1447,6710,"1"
1447,2336,"0"
1447,3701,"1"
1447,3748,"2"
1447,1460,"2"
1447,3538,"1"
1448,5940,"1"
1448,5837,"1"
1448,3734,"1"
1449,5114,"3"
1449,5145,"3"
1449,2224,"0"
1449,6171,"2"
1449,3256,"1"
1449,3902,"1"
1449,362,"0"
1449,5286,"1"
1450,1377,"2"
1450,3011,"1"
1450,999,"2"
1450,3820,"2"
1450,5680,"0"
1450,861,"2"
1450,4222,"2"
1450,5869,"1"
1450,6127,"1"
1450,46,"1"
1451,3961,"2"
1451,4876,"4"
1451,6618,"3"
1451,602,"3"
1451,255,"0"
1451,2353,"1"
1452,5773,"0"
1452,5449,"0"
1452,1335,"2"
1452,2801,"1"
1452,3306,"2"
1452,4502,"1"
1452,1836,"1"
1452,3557,"3"
1452,6302,"2"
1452,194,"1"
1453,3486,"2"
1453,2262,"4"
1453,3155,"1"
1453,4778,"1"
1453,5163,"1"
1453,3090,"1"
1453,1937,"1"
1454,3516,"1"
1454,2854,"3"
1454,1695,"3"
1454,3869,"1"
1454,4838,"1"
1454,3411,"2"
1454,5349,"2"
1454,1525,"1"
1454,5311,"4"
1454,6578,"1"
1454,6227,"2"
1454,3367,"1"
1454,5978,"0"
1455,6386,"1"
1455,5700,"1"
1455,4417,"3"
1455,2671,"1"
1455,2490,"1"
1455,4955,"1"
1455,5903,"1"
1456,5599,"4"
1456,3444,"1"
1456,5399,"0"
1456,1816,"4"
1457,3673,"1"
1457,1162,"2"
1457,5544,"1"
1457,5061,"1"
1457,2311,"4"
1457,3795,"2"
1457,3337,"0"
1457,6506,"1"
1457,2700,"1"
1458,4439,"1"
1458,6081,"1"
1458,4461,"2"
1458,1886,"0"
1458,4846,"1"
1458,1672,"1"
1458,5724,"1"
1458,6335,"1"
1458,2294,"4"
1458,1253,"2"
1459,2651,"1"
1459,890,"2"
1459,6287,"2"
1459,3757,"1"
1459,2526,"4"
1459,3773,"1"
1459,6200,"2"
1460,917,"2"
1460,1111,"2"
1460,4303,"1"
1460,5492,"1"
1460,1555,"1"
1460,3892,"1"
1460,2500,"1"
1460,1476,"2"
1460,2905,"1"
1460,398,"0"
1460,3532,"1"
1460,2028,"3"
1460,1294,"2"
1460,2453,"1"
1460,3652,"1"
1461,3285,"1"
1461,2629,"1"
1461,6774,"1"
1461,2933,"1"
1461,1972,"3"
1461,2238,"0"
1461,971,"2"
1461,2278,"3"
1461,6411,"0"
1461,6029,"3"
1461,5517,"1"
1461,6107,"1"
1462,2004,"3"
1462,2510,"4"
1462,3721,"1"
1462,4241,"2"
1462,5657,"0"
1462,3201,"4"
1462,6668,"1"
1462,3067,"1"
1462,6470,"1"
1462,4750,"1"
1462,6633,"1"
1462,1221,"2"
1463,2475,"0"
1463,4708,"1"
1463,72,"4"
1463,4382,"2"
1463,3380,"1"
1463,5381,"0"
1463,5831,"1"
1463,3397,"2"
1463,2564,"4"
1464,3318,"1"
1464,3740,"3"
1464,3462,"2"
1464,3937,"1"
1464,5881,"2"
1464,6060,"1"
1464,4913,"4"
1464,5423,"0"
1464,1690,"0"
1464,5083,"1"
1465,6700,"1"
1465,5177,"4"
1465,2120,"1"
1465,3806,"1"
1466,4071,"1"
1466,4970,"1"
1466,6431,"3"
1466,5856,"1"
1466,3119,"0"
1466,3610,"1"
1466,2146,"4"
1466,2065,"4"
1466,3229,"1"
1466,2251,"0"
1466,6740,"1"
1466,2163,"0"
1466,4727,"2"
1466,6342,"2"
1467,5122,"3"
1467,2876,"1"
1467,6532,"1"
1467,5239,"1"
1467,2392,"3"
1468,2329,"0"
1468,5777,"1"
1468,3827,"0"
1468,3045,"1"
1468,5746,"1"
1469,3990,"2"
1469,1806,"1"
1469,5466,"0"
1469,1537,"1"
1469,5913,"1"
1469,4038,"1"
1469,4855,"1"
1469,3913,"1"
1469,4199,"1"
1470,1407,"2"
1470,4819,"1"
1470,413,"1"
1470,1593,"4"
1470,954,"2"
1470,3879,"1"
1470,2957,"1"
1470,3962,"1"
1470,2360,"1"
1470,4878,"1"
1471,6496,"0"
1471,4408,"1"
1471,5440,"1"
1471,6451,"1"
1472,5303,"4"
1472,2041,"3"
1472,336,"0"
1472,6231,"2"
1472,1837,"1"
1472,5595,"0"
1472,1720,"3"
1472,3707,"1"
1472,3857,"1"
1472,5801,"2"
1472,3181,"1"
1473,3368,"1"
1473,3896,"1"
1473,3756,"1"
1473,854,"2"
1473,3263,"2"
1473,2582,"0"
1473,3519,"3"
1474,2410,"1"
1474,2550,"1"
1474,5700,"0"
1474,3158,"1"
1474,1774,"1"
1474,6276,"2"
1474,2488,"1"
1474,134,"0"
1474,5205,"1"
1474,4262,"2"
1474,2534,"3"
1475,6202,"2"
1475,1747,"0"
1475,6253,"2"
1475,4478,"1"
1475,5581,"1"
1475,934,"2"
1475,3091,"1"
1475,3347,"2"
1475,5268,"1"
1475,772,"1"
1475,3490,"1"
1475,5751,"1"
1475,322,"1"
1476,5561,"1"
1476,2520,"3"
1476,4994,"4"
1476,1018,"2"
1476,1367,"2"
1476,4952,"1"
1477,5673,"0"
1477,6138,"1"
1477,2191,"1"
1477,3427,"1"
1477,2504,"4"
1477,4739,"1"
1477,3737,"3"
1477,1067,"2"
1477,1683,"0"
1478,2778,"4"
1478,2609,"1"
1478,1701,"3"
1478,4928,"1"
1478,3318,"2"
1478,5389,"1"
1478,830,"1"
1478,434,"0"
1479,5525,"4"
1479,5903,"4"
1479,4167,"2"
1479,2687,"4"
1479,6355,"4"
1479,5986,"0"
1480,1848,"1"
1480,3390,"1"
1480,2268,"1"
1480,5824,"1"
1480,6179,"1"
1480,6306,"2"
1480,6029,"3"
1480,6598,"1"
1480,3009,"1"
1480,3574,"2"
1480,5616,"1"
1481,5410,"1"
1481,2247,"4"
1481,1865,"0"
1481,6765,"1"
1481,2664,"1"
1481,5097,"1"
1481,3841,"2"
1481,4391,"2"
1481,3298,"3"
1481,6676,"1"
1481,3684,"1"
1481,611,"3"
1481,2934,"1"
1481,6107,"1"
1481,2634,"1"
1481,6415,"3"
1481,3810,"4"
1481,3135,"2"
1482,2001,"4"
1482,6618,"1"
1482,4707,"1"
1482,2049,"1"
1482,2294,"4"
1483,2146,"3"
1483,4891,"0"
1483,5448,"1"
1483,6049,"1"
1483,3537,"1"
1483,5538,"4"
1484,5156,"2"
1484,5070,"1"
1484,85,"1"
1484,1484,"2"
1484,2426,"4"
1484,308,"0"
1484,3447,"1"
1484,66,"4"
1484,7054,"1"
1484,3639,"3"
1485,6484,"1"
1485,1093,"2"
1485,2979,"1"
1485,2064,"1"
1485,4753,"1"
1485,1146,"2"
1485,2462,"1"
1485,4973,"1"
1485,908,"2"
1485,470,"1"
1485,5483,"1"
1485,1331,"2"
1486,408,"0"
1486,5347,"4"
1486,3907,"0"
1486,380,"0"
1486,3875,"0"
1486,5185,"2"
1487,6378,"1"
1487,5758,"1"
1487,1810,"1"
1487,2558,"1"
1487,2344,"3"
1487,3508,"1"
1488,1897,"0"
1488,2444,"4"
1488,3609,"3"
1488,3261,"1"
1488,3958,"1"
1488,6436,"3"
1488,1199,"2"
1488,3192,"1"
1488,3594,"2"
1488,3220,"1"
1489,989,"2"
1489,3794,"2"
1489,4770,"2"
1489,2803,"4"
1489,1663,"1"
1489,1826,"3"
1489,5779,"1"
1489,2844,"1"
1489,1540,"1"
1489,5887,"4"
1490,3924,"2"
1490,3765,"1"
1490,6211,"1"
1490,4114,"2"
1490,6039,"1"
1491,5931,"1"
1491,3971,"1"
1491,2533,"3"
1491,2875,"1"
1491,1959,"1"
1491,6236,"2"
1491,3554,"1"
1491,4299,"1"
1491,4611,"1"
1491,5444,"1"
1491,1793,"1"
1491,3468,"1"
1491,6695,"4"
1492,1243,"3"
1492,2317,"1"
1492,3979,"2"
1492,4058,"2"
1492,6164,"1"
1492,1610,"1"
1492,4272,"1"
1492,6510,"1"
1492,5863,"1"
1492,1933,"3"
1492,6540,"1"
1492,3713,"1"
1492,5119,"1"
1492,2366,"4"
1492,6398,"3"
1493,2910,"0"
1493,3059,"1"
1493,5431,"1"
1494,2274,"4"
1494,5687,"4"
1494,3733,"1"
